place_id,name,locality,rating,user_ratings_total,cuisines,primary_category
ChIJz2lC-G3O5zsRHeDv259S0uU,"Domino's Pizza | Tardeo, Mumbai",Girgaon,3.5,1832.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJKyREDxDO5zsRwFLm2X83SEA,"Domino's Pizza | Mama Parmanand Marg, Girgaon",Girgaon,3.0,387.0,"Brunch Restaurant, Delivery, Fast Food Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ4bwcRg7O5zsRSRexodCypMw,Domino's Pizza | Opera House,Girgaon,3.5,1213.0,"Brunch Restaurant, Delivery, Fast Food Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJb4mRsvHP5zsRYbVvG4it-nw,"Pizza Hut | Charni Road Girgaum Chowpatty, Mumbai",Girgaon,4.6,1006.0,"Delivery, Fast Food Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJAwkpX1zO5zsRsSplF28pAfM,"Domino's Pizza | Byculla, Mumbai",Girgaon,3.5,1406.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJA46TBhrO5zsR7KOQfJJhwnM,Kamath Govindashram Vegstaurant Pavbhaji,Girgaon,4.1,288.0,"Cafe, Fast Food Restaurant, Food Store, Indian, Restaurant, Takeaway, Vegetarian Restaurant",Indian
ChIJS8XPcWzO5zsR1F-Uu6e6gys,Sai Samrat Pure Veg,Girgaon,3.7,997.0,"Delivery, Fast Food Restaurant, Food Delivery, Indian, Restaurant, Sandwich, Takeaway, Vegetarian Restaurant",Indian
ChIJLa375hDO5zsR7L5rXE8YJfg,Ideal Wafers Company,Girgaon,4.4,68.0,"Restaurant, Takeaway",Restaurant (General)
ChIJAQCwamnO5zsRay-KmLX_ny4,Bombay YMCA - International House,Girgaon,4.3,2167.0,"Bakery, Event Venue, Food Store, Hostel, Hotel, Lodging, Sports Club",Bakery
ChIJRw9jOkDO5zsR4gSjNG2teno,Deliure & The Eatrium,Girgaon,4.3,1642.0,"Bakery, Confectionery, Deli, Dessert, Food Store, Juice, Pizza, Restaurant, Sandwich, Wholesaler",Pizza
ChIJb3iuy0HO5zsR2vGtkfdWxj4,American Express Bakery,Girgaon,4.2,714.0,"Bakery, Food Store",Bakery
ChIJAUjX-qXP5zsRXQ-x07_mmVE,Mithiyaj,Girgaon,4.6,603.0,"Bakery, Candy Store, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJDwATFw3O5zsRFoSbaX07T80,Flute 24 Hrs,Girgaon,4.3,872.0,"Asian Restaurant, Bakery, Breakfast, Confectionery, Dessert, Fine Dining Restaurant, Food Store, Indian, Italian, Restaurant",Indian
ChIJ21UmdmzO5zsRtYyzMMeB3YE,Tahoora Sweets & Bakery,Girgaon,4.3,264.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store",Bakery
ChIJ1yEA-z_O5zsR7yd3K4Aw2BI,Zamzam sweets & bakery shokolaat,Girgaon,4.2,273.0,"Bakery, Confectionery, Food Store",Bakery
ChIJIdQkphbP5zsRRPzQGT04Qpo,Yazdani Bakery (Girgaon),Girgaon,4.4,592.0,"Bakery, Food Store",Bakery
ChIJyTATBg7P5zsRnlBDYABcE6o,The Belgian Waffle Co,Girgaon,4.1,404.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJdwIfpRPO5zsRTs3RUr6FDP4,Railway Bakery,Girgaon,3.8,137.0,"Bakery, Food Store",Bakery
ChIJ9Y4GcgPP5zsRy0gwah1A7XQ,"Merwans Cake Stop, Mumbai Central",Girgaon,4.3,601.0,"Bakery, Food Store",Bakery
ChIJLf8zWebR5zsRkVxdjd6rbKI,Pizza By The Bay,Marine Lines,4.2,26285.0,"Breakfast, Italian, Pizza, Restaurant",Italian
ChIJuSeZCsPR5zsRI0vnqPEX-JM,Kala Ghoda Cafe,Marine Lines,4.3,5466.0,"Bar, Breakfast, Cafe, Delivery, Food Delivery, Food Store, Restaurant, Takeaway, Wine Bar",Cafe
ChIJK_BkC-jR5zsRAjyjj9Rks8g,Samrat,Marine Lines,4.3,10447.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ7XjklgbR5zsRTg1qMZhvRiM,Americano,Marine Lines,4.6,2472.0,"Italian, Restaurant",Italian
ChIJEaJsIsHR5zsRJRh8hrKTNWI,Bademiya Kebab Restaurant,Marine Lines,3.8,6645.0,Restaurant,Restaurant (General)
ChIJ3wCQT5nR5zsRPSIFhss3F6E,ANNA Idli,Marine Lines,4.4,2338.0,"Indian, Restaurant",Indian
ChIJwRt2nMPR5zsRe6pY01Tw24Q,Ayub's Restaurant,Marine Lines,4.1,5586.0,"Fast Food Restaurant, Indian, Restaurant",Indian
ChIJjV68GjzR5zsRu3LYDz5vMDU,Trishna,Marine Lines,4.6,3177.0,"Restaurant, Seafood",Seafood
ChIJ2wLdXQDR5zsRnjeUJq_jrmE,Miya kebabs,Marine Lines,4.7,1120.0,"Fine Dining Restaurant, Indian, Restaurant",Indian
ChIJs9B0FMPR5zsRUzOnTNrApMY,Burma Burma Restaurant & Tea Room,Marine Lines,4.5,4720.0,"Asian Restaurant, Restaurant, Tea, Vegan Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJfcjpLIvR5zsRGqKmbhkWkbY,Starbucks,Marine Lines,4.6,2855.0,"Cafe, Coffee, Food Store",Cafe
ChIJw35wHWfR5zsR4K6n_j4c9WE,Cafe Nur,Marine Lines,4.4,827.0,Cafe,Cafe
ChIJwfDqG3rR5zsR78baavyjGns,Nandan Coffee,Marine Lines,4.5,771.0,Cafe,Cafe
ChIJ3Yaqp8PR5zsRAB_124Hf8lg,145 Kala Ghoda,Marine Lines,4.4,4399.0,"Bar, Cafe",Cafe
ChIJ28tTIffR5zsRehKMGdct0Mg,McDonald's,Marine Lines,4.5,4880.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJDU-d4brR5zsR72KJ1oVObfE,Harley's Ivory Lounge - Kala Ghoda BSE,Marine Lines,4.8,3030.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Wholesaler",Cafe
ChIJ5waKgMPR5zsREG_EORloWo0,The Nutcracker,Marine Lines,4.4,3193.0,"Breakfast, Cafe, Dessert Restaurant, Italian, Restaurant",Italian
ChIJDeC2fL3R5zsRmncek0tfzjw,Boojee cafe,Marine Lines,4.2,246.0,Cafe,Cafe
ChIJxY2uoefR5zsRXJcn_xo_D0c,Mockingbird Cafe Bar,Marine Lines,4.4,7124.0,"Bar, Breakfast, Cafe, Food Store, Pizza, Restaurant",Pizza
ChIJU5iLmsPR5zsRzrroguw92pQ,Bake House Cafe,Marine Lines,4.4,3544.0,"Breakfast, Cafe, Coffee, Food Store, Restaurant",Cafe
ChIJ6bJwotzR5zsRcXbkPJirUXo,Raju Ki Chai,Marine Lines,4.3,3456.0,"Breakfast, Cafe, Fast Food Restaurant, Food Store, Indian, Restaurant, Sandwich, Takeaway, Tea, Vegetarian Restaurant",Indian
ChIJh-YGHDHR5zsRHh0J5mFSMj0,The Cravin' Pantry,Marine Lines,4.8,669.0,Cafe,Cafe
ChIJH4QZfsrR5zsR-4abxvRdeyw,Earth Cafe @ Churchgate,Marine Lines,4.8,2554.0,"Cafe, Coffee, Food Store",Cafe
ChIJGfR1mIvO5zsRBXedXmxEQ6U,Zen Cafe,Marine Lines,4.3,1215.0,"Cafe, Coffee, Food Store",Cafe
ChIJU4SobefR5zsR_OIeIkmCZ3w,Burger King,Marine Lines,4.1,17676.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJX-S6QubR5zsRoyLZRLlcq9A,Café Coffee Day,Marine Lines,4.1,2813.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich, Takeaway",Cafe
ChIJwx5E0ujR5zsR6fBmQR-GqPk,The Sassy Spoon Nariman Point,Marine Lines,4.2,4033.0,"Restaurant, Takeaway",Restaurant (General)
ChIJv8KFrOfR5zsRR5eF2XL1ueQ,K. Rustom & Co. Ice Cream Parlour,Marine Lines,4.4,15132.0,"Bakery, Confectionery, Dessert, Food Store, Ice Cream",Bakery
ChIJWffr9MDR5zsR9xPE4_h5H5E,Oh Dough,Marine Lines,4.4,1080.0,"Bakery, Confectionery, Dessert, Food Store, Ice Cream",Bakery
ChIJUb10tMTR5zsRlpadVAgnTm8,Jimmy Boy Restaurant & Cake Shop Fort,Marine Lines,4.3,4609.0,"Bakery, Breakfast, Food Store, Restaurant, Wholesaler",Bakery
ChIJT5ECn9zR5zsRsz6VlRO2V7s,Yazdani Restaurant & Bakery,Marine Lines,4.2,2442.0,"Bakery, Food Store, Restaurant, Tea",Bakery
ChIJYSuyOcPR5zsRKStf5Q452TY,"Theobroma Bakery and Cake Shop - Fort, Mumbai",Marine Lines,4.4,673.0,"Bakery, Cafe, Confectionery, Dessert, Food Store",Cafe
ChIJ37inpEXR5zsRXVRmT2pb9SY,The Pink Rosette,Marine Lines,4.3,108.0,"Bakery, Confectionery, Dessert, Food Store",Bakery
ChIJ5ebcV8bO5zsRdGIdm6KiUSo,Ashok Vada Pav,New Prabhadevi Road,4.2,17680.0,"Fast Food Restaurant, Indian, Restaurant",Indian
ChIJi_IYQtHO5zsRL16FQNvidIA,Smaaash Utopia City,New Prabhadevi Road,4.3,14657.0,"Adventure Sports Center, Amusement Center, Amusement Park, Bar, Bowling Alley, Restaurant, Sports Activity Location, Sports Complex, Video Arcade",Restaurant (General)
ChIJQRDDsMbO5zsRXzkdWI03Xck,Chaitanya Assal Malvani Bhojangruh,New Prabhadevi Road,4.4,9937.0,"Indian, Restaurant, Seafood",Indian
ChIJ2WBQ5FDP5zsRL5SuiNdbKxI,Lord of the Drinks Worli,New Prabhadevi Road,4.3,6332.0,"Bar, Night Club, Pub, Restaurant",Restaurant (General)
ChIJtaSmUMXO5zsRWNTsW-ISlE4,Prakash Shakahari Upahar Kendra,New Prabhadevi Road,4.3,8050.0,"Breakfast, Candy Store, Confectionery, Food Store, Indian, Restaurant, Takeaway, Vegetarian Restaurant",Indian
ChIJLz5FElW25zsRgPI9hGsmNeg,Oven Fresh Restaurant Dadar,New Prabhadevi Road,4.3,8111.0,Restaurant,Restaurant (General)
ChIJX_bwQbvO5zsRftFFk31MtC8,Slink & Bardot,New Prabhadevi Road,4.7,4918.0,"Bar, Restaurant",Restaurant (General)
ChIJyXMadQDP5zsRiFmUltnT7jU,INKA,New Prabhadevi Road,4.4,157.0,"Asian Restaurant, Bar, Cafe, Diner, Fine Dining Restaurant, Food Store, Restaurant, Vegetarian Restaurant",Cafe
ChIJhaz2f4zO5zsR6agvBt-8mGg,Palladium Social,New Prabhadevi Road,4.4,5481.0,"Bar, Cafe, Pub, Restaurant",Cafe
ChIJmTWk_JLP5zsRKGdRqZAOE-g,"Stand By Coffee, Worli",New Prabhadevi Road,4.1,274.0,"Cafe, Coffee, Food Store",Cafe
ChIJTa0VCmjP5zsR1oGP_FnJGlQ,Starbucks,New Prabhadevi Road,4.4,799.0,"Cafe, Coffee, Food Store",Cafe
ChIJ7Z-1Qb7O5zsR--l1uyZB6vw,Starbucks,New Prabhadevi Road,4.3,2407.0,"Cafe, Coffee, Food Store",Cafe
ChIJ2b73gMPP5zsRGA-vJd0mCzw,McDonald's,New Prabhadevi Road,4.6,3758.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJHTMzagDP5zsRv6jp2HUqZiA,Toise Coffee Roastery + Brewstudio,New Prabhadevi Road,4.7,320.0,"Cafe, Coffee, Food Store",Cafe
ChIJd9WWXJrO5zsRajx6_GfOZb4,Sadanand Restaurant,New Prabhadevi Road,4.1,2992.0,"Breakfast, Cafe, Chinese, Coffee, Fast Food Restaurant, Food Store, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJuSTvnZTO5zsRY1MuJRb-Dc4,Starbucks,New Prabhadevi Road,4.5,2385.0,"Cafe, Coffee, Food Store",Cafe
ChIJr_PLiM_O5zsRhnhGfhx5kNA,HOME CHEF,New Prabhadevi Road,4.1,2590.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Health, Indian, Pizza, Restaurant, Vegetarian Restaurant, Wholesaler",Indian
ChIJjcC5dozO5zsRHkFGr0xsfD0,By The Mekong,New Prabhadevi Road,4.5,1814.0,"Asian Restaurant, Chinese, Fine Dining Restaurant, Restaurant, Takeaway, Thai Restaurant, Vietnamese Restaurant",Chinese
ChIJn4fuj3PP5zsRJIVt1InFdgw,Burger King,New Prabhadevi Road,4.8,2080.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJKamYjdrO5zsR-uWkKCccQfk,Burger King,New Prabhadevi Road,4.4,4741.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJHQgtC0TP5zsRFnlZnOa_xko,KFC,New Prabhadevi Road,4.4,1802.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJUesTi4zO5zsRFRMwrREn9lI,"Domino's Pizza | Lower Parel, Mumbai",New Prabhadevi Road,3.7,1302.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ7cB8spbO5zsRRDvBYYefaOA,"Domino's Pizza | Worli Plot 1, Mumbai",New Prabhadevi Road,3.5,2417.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJy-02tsDO5zsRfn2T3ueivaw,"Domino's Pizza | Prabhadevi, Mumbai",New Prabhadevi Road,3.6,1890.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ84efOdvO5zsR6JICxsYy5TY,Tambe Uphar Gruh,New Prabhadevi Road,4.3,814.0,"Breakfast, Indian, Restaurant, Takeaway, Vegetarian Restaurant",Indian
ChIJzbw18zTP5zsRPI-LOp-TBBE,GARNISH Worli,New Prabhadevi Road,4.0,626.0,"Chinese, Indian, Restaurant, Takeaway",Indian
ChIJZ5WPSqfP5zsRaaZCys_XN_A,GOOD FLIPPIN' BURGERS® - Lower Parel,New Prabhadevi Road,4.6,145.0,"American Restaurant, Fast Food Restaurant, Hamburger Restaurant, Restaurant, Takeaway",Burger
ChIJATi-9s_P5zsRN87kwEzVjvU,Sandwizzaa Dadar,New Prabhadevi Road,4.1,557.0,"Fast Food Restaurant, Restaurant, Sandwich, Takeaway, Vegetarian Restaurant",Fast Food
ChIJ0-2TtXzP5zsRhpVTYt1Lf_M,Jallosh,New Prabhadevi Road,4.4,44.0,"Middle Eastern Restaurant, Restaurant, Takeaway",Middle Eastern
ChIJB8TO4mTP5zsRFkzj5OCK3RQ,Biryani pot,New Prabhadevi Road,4.6,531.0,"Indian, Restaurant, Takeaway",Indian
ChIJCV69d4HP5zsRHBmcXHj9jtE,"Pizza Hut | Highstreet Phoenix Lower Parel, Mumbai",New Prabhadevi Road,4.7,1217.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJo4jMCmjP5zsRzGh4vg6S1BM,Magnolia Bakery,New Prabhadevi Road,4.4,124.0,"Bakery, Food Store",Bakery
ChIJrZ8o4Y_O5zsRDilp54GzwWw,City Bakery,New Prabhadevi Road,4.3,4560.0,"Bakery, Food Store",Bakery
ChIJqafZL0PP5zsRjovglwTPjEw,Merwans Cake Stop,New Prabhadevi Road,3.7,113.0,"Bakery, Food Store",Bakery
ChIJNcL2T2nP5zsRYrQZLqRF_J4,The Belgian Waffle Co.,New Prabhadevi Road,4.3,622.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJv3zEbEzP5zsRyZ80W6PMTWM,Ellipsis Bakery,New Prabhadevi Road,4.0,125.0,"Bakery, Cafe, Food Store, Restaurant",Cafe
ChIJlc-X0JzP5zsRb2x9ShSiYcM,Seven Kitchens,New Prabhadevi Road,4.5,1452.0,"Bakery, Breakfast, Brunch Restaurant, Buffet Restaurant, Cafe, Dessert Restaurant, Food Store, Restaurant",Cafe
ChIJnV4ieq3P5zsRX2wHETUjb4I,The Belgian Waffle Co,New Prabhadevi Road,4.3,80.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJI3lOXcDO5zsRtvjlYa858S0,"Theobroma Bakery and Cake Shop - Prabhadevi, Mumbai",New Prabhadevi Road,4.3,544.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJ155Qn3DP5zsRCXz-8D1hxak,Jeden - The Cake Expert Lower Parel,New Prabhadevi Road,4.5,167.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Bakery
ChIJ8ciILCDP5zsRwAZcbpxBRlo,Parsi Bakery,New Prabhadevi Road,4.1,657.0,"Bakery, Food Store",Bakery
ChIJs9rKdQDP5zsRY0Stg-9vKjU,Zinque Patisserie,New Prabhadevi Road,4.5,25.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJ0Z7GSeHP5zsR21A6o63gBAk,Monginis Cake Shop,New Prabhadevi Road,4.6,143.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJpwsRmPXO5zsRS5_fbeXJ3aI,Daily Bread N Foods,New Prabhadevi Road,4.6,130.0,"Bakery, Food Store",Bakery
ChIJdbl1b-vP5zsRvcaa4iN1RYc,Bastian - At The Top,Ranade Road,3.7,3355.0,"Bar, Fine Dining Restaurant, Restaurant, Seafood, Vegan Restaurant, Vegetarian Restaurant",Seafood
ChIJufa9atDO5zsRO7xPNxGGsEE,Aaswad Upahar & Mithai Gruh,Ranade Road,4.4,13899.0,"Breakfast, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJp9p499rO5zsRD4HahGGklMg,Gomantak Boarding House,Ranade Road,4.0,3362.0,"Indian, Restaurant, Seafood",Indian
ChIJXwPrQmrP5zsRTPmzNl07yNo,Tanatan Shivaji Park,Ranade Road,4.3,4092.0,"Bar, Event Venue, Indian, Restaurant",Indian
ChIJ8f3RB4PP5zsRw2EnDhNMtMY,Dadar Social,Ranade Road,3.9,1145.0,"Bar, Cafe, Pub, Restaurant",Cafe
ChIJB5_OHjvP5zsRX3Kn55CyKGE,Gypsy,Ranade Road,3.7,370.0,"Chinese, Restaurant",Chinese
ChIJSTb9RdLO5zsR35g9fYuGMDE,Shobha hotel pure veg,Ranade Road,3.9,5440.0,"Chinese, Indian, Restaurant, Vegan Restaurant, Vegetarian Restaurant",Indian
ChIJrV1xao7P5zsR3fyvNl0GbXo,Cafe Trofima,Ranade Road,4.2,2109.0,Cafe,Cafe
ChIJ9Q_2X87O5zsRfzMP2qJcZa4,Coffee By Di Bella Mahim,Ranade Road,4.2,4244.0,"Cafe, Coffee, Food Store",Cafe
ChIJGSAP9j_P5zsRY7x3PenZes0,Mogo Asian bake house & Speciality coffee,Ranade Road,3.9,235.0,Cafe,Cafe
ChIJX0T1FNvO5zsRSMMM2bIJitY,Mani's cafe,Ranade Road,4.1,593.0,"Breakfast, Cafe, Fast Food Restaurant, Indian, Restaurant",Indian
ChIJAQMUdM7O5zsR2_aKuhDQifA,Barista,Ranade Road,4.1,1154.0,"Breakfast, Cafe, Coffee, Confectionery, Dessert, Diner, Fast Food Restaurant, Food Store, Restaurant",Cafe
ChIJBYt_Q9jO5zsR2-g8lW4zJgA,DP's Fast Food Center Matunga | BUY 1 GET 1 FREE Offers,Ranade Road,4.1,10189.0,"Breakfast, Brunch Restaurant, Chinese, Restaurant, Takeaway, Vegetarian Restaurant",Chinese
ChIJT0_EOWrP5zsRD3i-ChnCKU8,Caramel and Coco,Ranade Road,4.3,132.0,"Bakery, Food Store, Restaurant, Takeaway",Bakery
ChIJARRpxE7P5zsRI60FVz99gTM,KFC,Ranade Road,3.9,726.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJvYGKpM_O5zsRrlEQ2bLyjsQ,Café Coffee Day,Ranade Road,4.0,1441.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant, Sandwich, Takeaway",Cafe
ChIJt4CSyTDP5zsRjAEHKhmwA-I,"Domino's Pizza | Matunga West, Mumbai",Ranade Road,3.4,448.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJE-lIPO_P5zsR3N0ewY1-J3I,"Pizza Hut | Kohinoor Sqaure Dadar, Mumbai",Ranade Road,4.2,597.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ1Za1PtLJ5zsRgxXd5A-hDz0,Ribbons and Balloons - The Cake Shop,Ranade Road,4.0,66.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Restaurant, Takeaway, Wholesaler",Bakery
ChIJN1IhXSvJ5zsRsFHRuhjkdzo,Jimmy Boy Mahim,Ranade Road,4.3,739.0,"Bakery, Food Store",Bakery
ChIJI1iBQ2nP5zsRlTuRPPFK7b0,Maska Bakery,Ranade Road,4.8,53.0,"Bakery, Food Store",Bakery
ChIJkQooW4rJ5zsRzUELjn38eDw,"Bimbo, Bristol Bakery Mahim, Mumbai",Ranade Road,4.3,238.0,"Bakery, Food Store",Bakery
ChIJV_lsINDO5zsRTcZ7tcZQ6aI,Mad Over Donuts,Ranade Road,4.2,1077.0,"Bakery, Cafe, Coffee, Donut Shop, Food Store, Restaurant, Vegetarian Restaurant",Cafe
ChIJd2m2QtXP5zsRp9ILRbGAmhk,Merwans Cake Stop Matunga Road,Ranade Road,2.8,24.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJVQLTwCnP5zsRRLIxa-3vGd4,Brunch & Cake Mumbai,Worli Naka,4.4,355.0,"Bar, Breakfast, Brunch Restaurant, Restaurant",Breakfast / Brunch
ChIJC7X7Rz3P5zsRMZYO8P81fho,Kirti vada pav,Worli Naka,4.0,463.0,"Fast Food Restaurant, Restaurant",Fast Food
ChIJ5a8abYbP5zsRsoeqWhZ8CcM,Millo,Worli Naka,4.4,467.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJEYWsqZvJ5zsRWAw441i9IPc,Joshi House,Worli Naka,4.2,824.0,"Bar, Indian, Restaurant, Wine Bar",Indian
ChIJs8Gj0YPP5zsRumr8Ml6i9RQ,Milagro Mumbai,Worli Naka,4.5,175.0,"Fine Dining Restaurant, Restaurant",Restaurant (General)
ChIJ43hAl5TO5zsRpom7RZLg7vY,Oye Kake,Worli Naka,4.1,2806.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJYXeSMhPP5zsRpYWZrXegt5c,Third Wave Coffee,Worli Naka,4.6,118.0,Cafe,Cafe
ChIJ7wdSMqbP5zsRPR0FWXkD-io,Extra Butter India,Worli Naka,4.3,37.0,"Cafe, Clothing Store, Coffee, Food Store, Shoe Store",Cafe
ChIJQXLdD8XO5zsR_822a9aTlXA,Lolipop Takeaway,Worli Naka,4.4,188.0,"Chinese, Fast Food Restaurant, Indian, Restaurant, Takeaway",Indian
ChIJgaCGJ6_P5zsReet3f3D_IrA,Sandwizzaa Lower Parel,Worli Naka,4.3,9.0,"Fast Food Restaurant, Restaurant, Sandwich, Takeaway, Vegetarian Restaurant",Fast Food
ChIJkW4oTjbP5zsRecIGUIhFYEI,Hellz Kitchen - Takeaway & Delivery,Worli Naka,4.6,248.0,"Delivery, Fast Food Restaurant, Food Delivery, Restaurant, Takeaway",Fast Food
ChIJHeor8-vO5zsRnY4wJhQ3hD0,Charcoal Eats - Lower parel,Worli Naka,4.0,167.0,"Afghani Restaurant, Fast Food Restaurant, Food Court, Indian, Restaurant, Takeaway",Indian
ChIJrew2l3rP5zsR9OYU2cEk5eU,Bhansali Food Studio,Worli Naka,4.5,42.0,"Candy Store, Confectionery, Food Store, Grocery Store, Restaurant, Takeaway, Wholesaler",Dessert
ChIJh-lFwYbP5zsRW50GTYqdK_s,Chitale Bandhu - Prabhadevi (Company Outlet),Worli Naka,4.7,54.0,"Buffet Restaurant, Candy Store, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Takeaway",Dessert
ChIJcQteqBDP5zsRl_rs8MWxPIo,Kubaa Wok Kitchen,Worli Naka,4.7,23.0,"Restaurant, Takeaway",Restaurant (General)
ChIJ9aLveILP5zsRrhBaKNAHN2s,Art of Dum Kamala Mills,Worli Naka,4.3,11.0,"Delivery, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJixaUe2TP5zsRJ1uMHuzhtXY,Chef M.R's Dum Pukht Biryani & Mughlai,Worli Naka,5.0,14.0,"Restaurant, Takeaway",Restaurant (General)
ChIJMy8MbvLP5zsR8A4PVqkTIh8,Youkoso,Worli Naka,3.6,63.0,"Restaurant, Takeaway",Restaurant (General)
ChIJ43SIVsbO5zsR9Kd5Uz_JxSU,Agar Bazar Hindu Bakery,Worli Naka,4.0,124.0,"Bakery, Food Store",Bakery
ChIJ6_Lpgr_O5zsRExE3LLGmr4w,Birdy's Bakery & Patisserie,Worli Naka,4.0,293.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Wholesaler",Cafe
ChIJw5K4sMbO5zsR1Fa5xmbGBdg,Monginis Cake Shop,Worli Naka,3.3,55.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJFd9nzKrP5zsRuTYSZN7qB5Q,Eats and Treats - Cake Shop in Worli,Worli Naka,4.7,259.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJkdMylvLP5zsR-ATZtvMNgPE,"Provenance Gourmet Gifts, Prabhadevi Mumbai | Café and Desserts",Worli Naka,4.9,17.0,"Bakery, Cafe, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Cafe
ChIJWcVioJbO5zsRSdx24E2rnEc,Sin City Cakes and Bakes.,Worli Naka,4.2,217.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJrZwlMoPR5zsRax_tdQIAX4k,Gourmestan,Worli Naka,3.8,40.0,"Bakery, Food Store, Restaurant, Wholesaler",Bakery
ChIJo1TSPEjP5zsRMi_zuB_WtVs,The Sweet Cake House,Worli Naka,4.5,4.0,"Bakery, Food Store",Bakery
ChIJFcK9dsTO5zsRffCyaFUEky4,Highlight Bakery,Worli Naka,4.1,35.0,"Bakery, Food Store",Bakery
ChIJe4Q32mzO5zsRAkz8XF64Ppo,The Next Door Baker,Worli Naka,4.9,97.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJl9u9LZPO5zsR-GaOcDorp6U,Pop Tate's Kamala Mills,Worli Police Camp,4.1,7426.0,"Bar, Italian, Restaurant",Italian
ChIJAcLFMpDP5zsRPzsRMpE6Epo,Nude Food Cafe,Worli Police Camp,4.4,979.0,"Mediterranean Restaurant, Restaurant",Mediterranean
ChIJ71X2RADP5zsRiA1sA24_7CA,Not Just Tamasha,Worli Police Camp,4.1,185.0,"Bar, Night Club, Restaurant",Restaurant (General)
ChIJ_5GJYS3P5zsRb6J4ifnf0bI,Si Nonna's - The Original Sourdough Pizza | Kamala Mills | Mumbai,Worli Police Camp,4.8,1947.0,"Pizza, Restaurant",Pizza
ChIJU_9FderO5zsR3tuAKa7fF-w,"Jai Hind Lunch Home, Sayani Road, Prabhadevi",Worli Police Camp,4.3,4265.0,"Indian, Restaurant, Seafood",Indian
